market,year,production_qbtu,consumption_qbtu,net_petroleum_position,petroleum_surplus,production_series_id,consumption_series_id
AUS,1980,0.0,1.225279062,-1.0,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1981,0.0,1.195341055,-1.0,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1982,0.0,1.26261968,-1.0,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1983,0.0,1.21632527,-1.0,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1984,1.1180301054658142,1.289833148610852,-0.13319788170281519,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1985,1.208757190285889,1.28584508588938,-0.05995115309724242,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1986,1.1542958826132688,1.2954069417487,-0.10893183800987055,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1987,1.2380515566862886,1.32661399268336,-0.06675825559320005,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1988,1.170529874279755,1.396856238139572,-0.16202552394457845,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1989,1.1005266857202582,1.450944062165015,-0.24150991453239357,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1990,1.2780914463460773,1.475459823734725,-0.13376736812057907,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1991,1.209723977088457,1.442688668116185,-0.1614795320544977,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1992,1.1948578150907008,1.460019118714782,-0.18161495299972236,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1993,1.1131660163292465,1.516703835770975,-0.2660623715219927,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1994,1.1998470722957322,1.570986003499725,-0.2362458547544009,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1995,1.1498554387561184,1.6151446489282,-0.2880789720480111,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1996,1.2029204003440293,1.665311362814406,-0.2776603659804061,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1997,1.2859400689828067,1.694436242753505,-0.24108087602451236,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1998,1.237034181092471,1.701952655665625,-0.27316768949211856,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,1999,1.2172087523169732,1.748654110655105,-0.3039167981248358,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2000,1.5983694076149872,1.748792672430486,-0.08601549353843035,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2001,1.4639962789023946,1.74202137273997,-0.1595991290280662,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2002,1.416402903633632,1.787929272373455,-0.20779701662729982,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2003,1.2111981699824863,1.857243477882685,-0.3478517036639215,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2004,1.0504222183834566,1.898587413360258,-0.44673486667419593,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2005,1.0682013709560778,1.927918573184805,-0.44593024528443975,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2006,1.0280120849528935,1.952886288194245,-0.47359347486460424,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2007,1.0401905003925416,1.989092958699265,-0.4770528467041795,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2008,1.0521188242397423,2.015603484102006,-0.4780129958405567,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2009,1.0642934923118865,2.028169894093315,-0.4752444085618998,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2010,1.0850688613366222,2.116067997380955,-0.48722401043841423,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2011,0.9334160262674285,2.218009079620235,-0.5791649209897523,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2012,0.9219291686767142,2.284966959719988,-0.596524070181876,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2013,0.7720488610437904,2.30913868200832,-0.6656550483263661,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2014,0.8104648530820934,2.269492035976275,-0.6428871129598597,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2015,0.7327022467436101,2.243991563686945,-0.6734826197208341,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2016,0.6782327669289921,2.234593882833264,-0.6964849979500284,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2017,0.6167711888535155,2.335261022604905,-0.7358876875504359,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2018,0.6692246608684272,2.384637755337015,-0.7193600330403862,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2019,0.8783127844265455,2.349565311530185,-0.6261807321906141,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2020,0.8775323151676216,2.03679790133061,-0.5691608310307357,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2021,0.8412098983775597,2.081794020387275,-0.5959206866099703,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2022,0.7928365497119458,2.18302506615008,-0.636817477725911,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2023,0.7292850700419029,2.294298191494885,-0.6821315238161234,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
AUS,2024,0.7076724061708852,2.361109190531256,-0.7002796782932106,0,INTL.4415-1-AUS-QBTU.A,INTL.4415-2-AUS-QBTU.A
BEL,1980,0.0,1.12837983,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1981,0.0,1.031169895,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1982,0.0,0.955138205,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1983,0.0,0.870128975,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1984,0.0,0.813053147349768,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1985,0.0,0.852212849048665,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1986,0.0,0.959582871705075,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1987,0.0,0.9643301763899,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1988,0.0,0.99490406411562,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1989,0.0,0.97529988496786,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1990,0.0,0.98548123408053,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1991,0.0,1.053178479507365,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1992,0.0,1.069960038704472,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1993,0.0,1.05329175055487,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1994,0.0,1.163616094709875,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1995,0.0,1.15980596985629,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1996,0.0,1.251783807981036,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1997,0.0,1.281523313721435,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1998,0.0,1.305179364806065,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,1999,0.0,1.26542319365983,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2000,0.0,1.298991624928926,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2001,0.0,1.31344308957292,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2002,0.0,1.319759315504255,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2003,0.0,1.38875615054056,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2004,0.0,1.4175654835224,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2005,0.0,1.411576401940075,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2006,0.0,1.385216672181035,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2007,0.0,1.39198850030891,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2008,0.0,1.490264700819168,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2009,0.0,1.312678864993505,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2010,0.0,1.382156232585925,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2011,0.0,1.286276187090445,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2012,0.0,1.25343768710622,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2013,0.0,1.288699937474095,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2014,0.0,1.26330192455194,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2015,0.0,1.296420529683855,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2016,0.0,1.326163524582534,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2017,0.0,1.33675403855809,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2018,0.0,1.425078378675735,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2019,0.0,1.326806313272985,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2020,0.0,1.160151900954444,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2021,0.0,1.286245160783745,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2022,0.0,1.24650752077876,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2023,0.0,1.20980582637265,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BEL,2024,0.0,1.235021054011758,-1.0,0,INTL.4415-1-BEL-QBTU.A,INTL.4415-2-BEL-QBTU.A
BRA,1980,0.0,2.2569141276321973,-1.0,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1981,0.0,2.1260920770471516,-1.0,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1982,0.0,2.0931842492677197,-1.0,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1983,0.0,1.913494312993911,-1.0,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1984,1.0165093514523944,1.955577150663677,-0.48019982177260817,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1985,1.2057238829787194,2.0203358266609923,-0.40320620608336266,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1986,1.2664739150000077,2.3114048704,-0.4520761242573491,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1987,1.2585759710053768,2.31016321795,-0.4552004112842659,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1988,1.2342228804225694,2.40156268707,-0.486075093076846,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1989,1.317861429198487,2.39506672132,-0.44976003488029337,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1990,1.3960115550147072,3.04952638745,-0.5422202081084316,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1991,1.3800700739776395,2.65635602361,-0.4804649445663846,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1992,1.3973063958592358,2.76761291325,-0.4951221721904806,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1993,1.4283421093636057,2.87170246198,-0.5026148675657773,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1994,1.4666215392322217,3.07172023504,-0.5225406524650109,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1995,1.519490019512548,3.2997929992,-0.5395195941439562,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1996,1.7182670528954973,3.52750695411,-0.5128947794437386,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1997,1.8428628935518276,3.81480603088,-0.516918323334328,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1998,2.1321539671808765,3.94932147481,-0.46012144597991905,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,1999,2.417196134441063,4.0683827056299995,-0.4058582219671603,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2000,2.7205150883460085,4.2244228771999985,-0.356003135237919,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2001,2.8508404717545686,4.241280327635,-0.32783493390444224,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2002,3.2003650499608254,4.185626645285,-0.23539165788569463,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2003,3.3116399019505285,4.04954020843,-0.18221829355919744,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2004,3.298091275886661,4.182653525125,-0.21148351015086847,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2005,3.637214550136935,4.242421007609999,-0.14265591660692156,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2006,3.852398426020663,4.467705011548292,-0.13772318985634927,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2007,3.909580811862608,4.706970294727747,-0.16940610051401667,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2008,4.054390132207941,4.974244387452635,-0.1849234142104066,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2009,4.329291321464533,4.975179919157856,-0.1298221588341377,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2010,4.5606100082216265,5.376638699183066,-0.151773019653604,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2011,4.677433187809394,5.5635147097904065,-0.15926650116009008,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2012,4.595127832878543,5.835988553937319,-0.21262219923677103,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2013,4.505808749193312,6.108487701635142,-0.2623691870596415,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2014,5.005801228648081,6.300143609092206,-0.20544648832705395,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2015,5.396806496437021,6.09318113947147,-0.11428753340736127,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2016,5.579731625796889,5.874295309884825,-0.050144514115976924,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2017,5.8276987699513825,5.952095181050761,-0.020899600445807725,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2018,5.746237228870767,5.762266170684382,-0.002781707984119602,0,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2019,6.173854597991214,5.66254594,0.09029660216605925,1,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2020,6.514798752133119,5.29552302,0.23024651720485187,1,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2021,6.4076530322536405,5.71840538,0.12053144302505542,1,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2022,6.660105720552653,5.98085469,0.11357089676302647,1,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2023,7.46177827058425,6.12184999,0.21887636625742435,1,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
BRA,2024,7.377781401669193,6.30909926,0.1693874351358981,1,INTL.4415-1-BRA-QBTU.A,INTL.4415-2-BRA-QBTU.A
CAN,1980,0.0,3.896123436,-1.0,0,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1981,0.0,3.658928995,-1.0,0,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1982,0.0,3.253608905,-1.0,0,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1983,0.0,2.97229282,-1.0,0,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1984,3.2645923711821867,3.042406885267788,0.07302951061223428,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1985,3.2528870550645945,3.03717518186991,0.07102384955677009,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1986,3.207350467931093,3.04898285592874,0.051941129053712946,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1987,3.412034604554035,3.18413722093354,0.07157272686686503,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1988,3.5590003339883665,3.335804649969162,0.06690909913482726,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1989,3.4592315574034984,3.482987513584455,-0.006820568861732319,0,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1990,3.447901001079295,3.36326273279584,0.025165523780860323,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1991,3.428170590035614,3.238747028984725,0.058486679989412156,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1992,3.585662160843066,3.329692129534332,0.07687498463845441,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1993,3.7687204287831935,3.35885842183214,0.12202419854525695,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1994,3.9479559565287357,3.416218390709135,0.15565092889428042,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1995,4.103603157774484,3.49790875885723,0.1731590046148415,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1996,4.255646431737596,3.623082718533036,0.1745926776578487,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1997,4.449128381734852,3.78097206330039,0.1767154867183101,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1998,4.582809735107339,3.79192903222203,0.20856948960931923,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,1999,4.380569034606764,3.94785924353146,0.10960618512027649,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2000,4.6342958272460475,3.9256191815808,0.18052608082576974,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2001,4.595510774852214,3.9527509559516,0.16261075541144834,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2002,4.694548076759585,4.15539831891783,0.12974682965703344,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2003,4.850080847753664,4.385637080914135,0.10590109447513177,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2004,4.837980211662519,4.549588498882182,0.06338852686373585,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2005,4.854162542972259,4.745881860219905,0.022815713905557825,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2006,4.990781545722941,4.73616809918655,0.053759377033117034,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2007,5.089281059042464,4.915017450611845,0.03545533870056258,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2008,6.471010523516837,4.765681122199782,0.35783539804482245,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2009,6.399420530119609,4.641233396868125,0.37881894378289566,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2010,6.679306141390847,4.886501268015945,0.36688926801462385,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2011,7.00986048196716,4.93190324646018,0.42132968382914054,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2012,7.562017520619024,5.014065422717928,0.5081609199506519,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2013,7.97976808420725,4.959678479231645,0.6089285056727062,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2014,8.629165327135663,4.89685958440715,0.7621835338332196,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2015,8.824457343386554,4.98920828083734,0.7687089507326689,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2016,8.970339938926722,5.068356707310828,0.7698714705670767,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2017,9.702707817065399,5.053250085915085,0.9200925448177875,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2018,10.526655655778354,5.15403711331991,1.0424097507124348,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2019,10.744366071845963,5.150677072238085,1.0860104256501748,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2020,10.273098242073033,4.562452668596526,1.251661329614008,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2021,10.84909825009665,4.601154994661495,1.3579075824840399,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2022,11.146676124470583,4.82295158450748,1.311173133123807,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2023,11.273989793892975,4.90985144533122,1.2961977402826348,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CAN,2024,11.773598704395527,4.904141124062736,1.4007463094051273,1,INTL.4415-1-CAN-QBTU.A,INTL.4415-2-CAN-QBTU.A
CHE,1980,0.0,0.643651626,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1981,0.0,0.52131125,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1982,0.0,0.491323215,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1983,0.0,0.53757638,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1984,0.0,0.514624276260738,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1985,0.0,0.560476345571595,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1986,0.0,0.561584637962015,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1987,0.0,0.541773907122055,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1988,0.0,0.544524120228702,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1989,0.0,0.53601236673183,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1990,0.0,0.53371953672358,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1991,0.0,0.561744816863705,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1992,0.0,0.568047920707932,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1993,0.0,0.537557729227445,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1994,0.0,0.529969621476485,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
