market,year,oil_rents_pct_gdp,indicator_code,indicator_name
CHE,2016,0.000116660133874781,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2017,0.0001785775350507,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2018,0.000217357272570462,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2019,0.000444794821757431,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2020,0.000231251911067443,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2021,0.000512290057871237,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1970,0.0239932527380286,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1971,0.0326166388114579,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1972,0.110289049637007,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1973,0.335981223804028,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1974,2.77486095153925,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1975,3.13064076517083,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1976,4.11075236691182,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1977,4.32661024057366,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1978,5.55801172476075,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1979,11.6010159186869,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1980,12.2797158609943,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1981,9.41179174665108,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1982,6.06435465384148,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1983,6.54804530796784,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1984,6.22299902406109,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1985,5.60486220624911,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1986,2.8471706463358,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1987,4.78169369741204,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1988,3.18960289496402,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1989,4.15992450908559,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1990,5.54445902741075,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1991,3.02704993378969,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1992,2.96010199129732,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1993,2.81111820572631,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1994,1.9160808560853,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1995,1.62342401977579,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1996,1.84232152309017,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1997,1.44303352016986,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1998,0.634591601254742,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,1999,1.08727720069319,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2000,2.03905175243341,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2001,1.32058497741337,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2002,1.24409369454799,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2003,1.28559248986066,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2004,1.63506369666261,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2005,2.23061473485701,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2006,2.2255244607283,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2007,1.75983053566581,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2008,1.9902860340032,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2009,0.899050539990343,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2010,1.22257362123247,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2011,1.54520918045373,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2012,1.28348679227813,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2013,1.07614082250695,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2014,0.888100390466572,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2015,0.335243616051991,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2016,0.245866848453772,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2017,0.313804041024999,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2018,0.413038667779282,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2019,0.298457754882779,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2020,0.114304451775114,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2021,0.308578757061099,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHN,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1970,0.003119345734465,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1971,0.00827984563331017,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1972,0.00987085147451372,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1973,0.0125932623508712,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1974,0.0636311442347421,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1975,0.049587458458777,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1976,0.0488229037244032,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1977,0.043999724735129,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1978,0.0339752739440099,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1979,0.0654284851480787,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1980,0.0742475623624776,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1981,0.0682735897626839,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1982,0.0422334668266535,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1983,0.05339348179652,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1984,0.057063416709362,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1985,0.0587343665748451,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1986,0.0159854011950339,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1987,0.0191694523183211,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1988,0.0143130278652513,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1989,0.0221132214990713,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1990,0.022824397451738,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1991,0.00981743806321872,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1992,0.00896910677422249,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1993,0.00831356998485869,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1994,0.00668466618014011,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1995,0.00633933907972327,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1996,0.0090419036366161,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1997,0.00778008068542512,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1998,0.00249770506951134,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,1999,0.00713206799652999,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2000,0.0201562303638046,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2001,0.0153289209077331,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2002,0.016056222546191,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2003,0.0165037382126426,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2004,0.0185417711460884,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2005,0.027268431145628,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2006,0.0291731982459974,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2007,0.028013355499561,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2008,0.034054769495246,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2009,0.0184514937131976,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2010,0.0190328024560215,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2011,0.0301021983000363,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2012,0.030322053441343,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2013,0.0270022581641135,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2014,0.0223645319543507,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2015,0.0109585492863493,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2016,0.00795427640685235,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2017,0.0108326903342219,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2018,0.0150774778092678,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2019,0.0127922924108005,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2020,0.00673003142464202,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2021,0.0140349033815617,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
DEU,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1970,0.000309180389037009,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1971,0.000751735273751428,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1972,0.000972580042315746,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1973,0.0073758389436776,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1974,0.0934819346316966,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1975,0.0751290617417776,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1976,0.0693319729400274,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1977,0.0364086084503603,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1978,0.0304238690484626,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1979,0.0659562151230207,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1980,0.105539264504287,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1981,0.0747455064052639,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1982,0.0606352635901885,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1983,0.17561908092457,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1984,0.135159181160029,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1985,0.123024307047344,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1986,0.0300095188793966,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1987,0.0345726795191224,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1988,0.0202193083988981,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1989,0.0205019528481669,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1990,0.0167206636998013,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1991,0.0101230266230823,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1992,0.010093392985894,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1993,0.00951360739945483,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1994,0.00775275971516993,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1995,0.00602862336515047,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1996,0.00635738039084368,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1997,0.00398432240534943,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1998,0.00166037225965447,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,1999,0.00273743900423912,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2000,0.00483506048624317,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2001,0.00613482338950114,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2002,0.00442561378158089,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2003,0.0040117888311546,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2004,0.00366544467175599,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2005,0.00327446558405552,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2006,0.00291549084293319,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2007,0.00284664503508467,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2008,0.00337447126882851,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2009,0.00165951114306765,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2010,0.00221763143856513,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2011,0.00288179859277689,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2012,0.00442660598571279,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2013,0.010347316151723,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2014,0.00790863464865165,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2015,0.00293077580087329,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2016,0.00132927314332369,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2017,0.00163989363655383,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2018,0.00176491249464509,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2019,0.000744000510159429,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2020,0.000295734987987405,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2021,0.000151493558291056,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
ESP,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1970,0.00124452612770399,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1971,0.0030800470267067,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1972,0.00302996080912415,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1973,0.00389684506899294,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1974,0.0220510106841115,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1975,0.0150499049491404,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1976,0.0149040522622061,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1977,0.0139991002675884,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1978,0.0115039459046364,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1979,0.0244140794065056,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1980,0.0318838289177756,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1981,0.0343612475061328,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1982,0.0220183215603602,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1983,0.0308360670902061,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1984,0.040406531375115,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1985,0.0503734120435526,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1986,0.0158828404535354,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1987,0.0230614202248691,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1988,0.0167364755200005,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1989,0.0257003351850313,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1990,0.0266357974593468,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1991,0.012641000783178,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1992,0.012057977543871,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1993,0.0118039460062411,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1994,0.0102733020572934,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1995,0.00879839432196906,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1996,0.0105605201828983,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1997,0.00775305185736033,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1998,0.00220735244217791,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,1999,0.00601009551324445,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2000,0.0128162153938784,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2001,0.00936012963415914,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2002,0.00830876294635966,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2003,0.00737910136174695,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2004,0.00810398257408497,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2005,0.0111412257646513,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2006,0.011867928639494,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2007,0.0105907897754201,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2008,0.014247070185208,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2009,0.00767614972487918,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2010,0.00891753895773517,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2011,0.0108192692036986,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2012,0.0126937537821637,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2013,0.0109314252317,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2014,0.0094716180532004,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2015,0.00512462065631857,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2016,0.00385165418531265,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2017,0.00518662364090017,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2018,0.00839113039243978,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2019,0.00678260032752886,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2020,0.00329710789889294,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2021,0.0071021867060762,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
FRA,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1970,0.000143773106830159,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1971,0.000624815047715794,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1972,0.00112893907543571,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1973,0.0023045764320239,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1974,0.0160053749980929,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1975,0.0346153950962825,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1976,0.249608706879883,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1977,0.717546315473168,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1978,0.796215439609656,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1979,2.15345223381521,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1980,2.17468541279508,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1981,2.0290955871406,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1982,1.53130333265233,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1983,2.28080029508101,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1984,2.75907824081709,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1985,2.67495492006078,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1986,0.848914064850015,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1987,1.08201365866639,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1988,0.627378568970168,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1989,0.753916116682002,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1990,0.882565641379211,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1991,0.412174585640108,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1992,0.45037018743077,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1993,0.507917987549076,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1994,0.520900545480459,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1995,0.510075233528374,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1996,0.692863039051656,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
